household_id,settlement_id,settlement_name,ward_code,lga_code,head_of_household_initials,structure_number,children_under5_last_round,last_visit_date,consent_to_follow_up,gps_longitude,gps_latitude
BAN-002200,S01583,Suwaja,W022,LGA03,B. Cham,210,4,2025-12-07,yes,8.072107,11.510878
BAN-002201,S01583,Suwaja,W022,LGA03,Z. Ede,65,0,2025-12-03,yes,8.073341,11.508823
BAN-002202,S01583,Suwaja,W022,LGA03,S. Cham,135,4,2025-11-28,yes,8.073292,11.508769
BAN-002203,S01583,Suwaja,W022,LGA03,U. Zubi,61,4,2025-10-24,yes,8.070518,11.509459
BAN-002204,S00006,Bishaja-Gabas,W001,LGA01,K. Oje,58,4,2025-12-04,yes,7.11399,11.055021
BAN-002205,S00006,Bishaja-Gabas,W001,LGA01,H. Wada,179,2,2025-10-03,yes,7.112684,11.055811
BAN-002206,S00006,Bishaja-Gabas,W001,LGA01,U. Musa,12,1,2025-10-01,yes,7.114482,11.05624
BAN-002207,S00241,Umnawo,W003,LGA01,I. Dogo,69,0,2025-11-08,yes,7.242659,11.008496
BAN-002208,S00241,Umnawo,W003,LGA01,S. Cham,216,3,2025-11-16,yes,7.239812,11.01033
BAN-002209,S00241,Umnawo,W003,LGA01,H. Pama,46,1,2025-11-01,yes,7.241975,11.008722
BAN-002210,S00241,Umnawo,W003,LGA01,U. Isa,231,4,2025-12-08,yes,7.242087,11.011676
BAN-002211,S00241,Umnawo,W003,LGA01,F. Musa,208,2,2025-10-28,yes,7.241458,11.010267
BAN-002212,S00241,Umnawo,W003,LGA01,K. Nura,226,3,2025-10-21,yes,7.241448,11.010581
BAN-002213,S00019,Fasatu,W001,LGA01,U. Bala,185,2,2025-10-29,yes,7.027516,11.039868
BAN-002214,S00019,Fasatu,W001,LGA01,Z. Lami,214,1,2025-10-21,yes,7.027354,11.041198
BAN-002215,S00019,Fasatu,W001,LGA01,K. Haru,179,1,2025-11-13,yes,7.027508,11.040517
BAN-002216,S02204,Ekjiba,W034,LGA03,U. Zubi,241,0,2025-11-02,yes,8.121486,11.174941
BAN-002217,S02204,Ekjiba,W034,LGA03,R. Oje,47,2,2025-10-20,no,8.123488,11.176024
BAN-002218,S01990,Kalawa,W031,LGA03,I. Cham,28,4,2025-12-04,yes,7.965358,11.360635
BAN-002219,S01990,Kalawa,W031,LGA03,F. Musa,166,2,2025-10-21,yes,7.96646,11.359221
BAN-002220,S01990,Kalawa,W031,LGA03,K. Gani,96,3,2025-10-30,no,7.966269,11.358742
BAN-002221,S02435,Uzwade,W039,LGA04,K. Kabo,152,1,2025-12-01,yes,8.339047,10.93893
BAN-002222,S02435,Uzwade,W039,LGA04,A. Funo,116,2,2025-11-08,yes,8.339566,10.939108
BAN-002223,S02435,Uzwade,W039,LGA04,M. Kabo,20,3,2025-11-08,yes,8.338228,10.938399
BAN-002224,S02435,Uzwade,W039,LGA04,H. Isa,81,0,2025-11-16,yes,8.338174,10.937058
BAN-002225,S02435,Uzwade,W039,LGA04,R. Tanko,1,0,2025-11-26,yes,8.339563,10.937703
BAN-002226,S02435,Uzwade,W039,LGA04,A. Rabi,170,0,2025-10-10,yes,8.338298,10.937535
BAN-002227,S00252,Admako,W003,LGA01,Z. Lami,255,2,2025-10-08,yes,7.429034,11.010513
BAN-002228,S01187,Okyode,W015,LGA01,A. Musa,145,2,2025-10-12,yes,7.679914,11.27724
BAN-002229,S00900,Enjiwa,W011,LGA02,Y. Nura,194,3,2025-11-05,yes,7.642646,10.405363
BAN-002230,S00900,Enjiwa,W011,LGA02,B. Lami,245,2,2025-12-02,no,7.64193,10.404959
BAN-002231,S00900,Enjiwa,W011,LGA02,S. Nura,63,3,2025-11-27,yes,7.641076,10.40471
BAN-002232,S00900,Enjiwa,W011,LGA02,Z. Musa,112,2,2025-10-02,yes,7.64036,10.403044
BAN-002233,S02071,Kawako,W032,LGA04,R. Gani,102,4,2025-10-03,yes,8.094542,10.916819
BAN-002234,S02071,Kawako,W032,LGA04,U. Musa,102,3,2025-10-16,yes,8.093138,10.916127
BAN-002235,S02071,Kawako,W032,LGA04,S. Cham,30,1,2025-10-21,yes,8.093191,10.917315
BAN-002236,S00018,Oltiko,W001,LGA01,S. Oje,257,2,2025-10-30,yes,7.197528,11.099363
BAN-002237,S00955,Datina,W013,LGA02,H. Zubi,107,4,2025-12-04,yes,7.460019,10.566396
BAN-002238,S00551,Wabele,W007,LGA01,K. Zubi,145,2,2025-10-19,yes,7.341603,11.37957
BAN-002239,S00551,Wabele,W007,LGA01,K. Lami,124,2,2025-10-31,yes,7.342101,11.379354
BAN-002240,S00551,Wabele,W007,LGA01,B. Oje,250,2,2025-11-09,yes,7.339978,11.380579
BAN-002241,S00551,Wabele,W007,LGA01,B. Funo,26,4,2025-12-09,yes,7.344296,11.38038
BAN-002242,S00551,Wabele,W007,LGA01,H. Cham,26,2,2025-10-21,yes,7.342567,11.379884
BAN-002243,S01066,Zabeba-Kudu,W014,LGA01,M. Isa,166,0,2025-10-18,yes,7.494976,11.487817
BAN-002244,S01066,Zabeba-Kudu,W014,LGA01,S. Dogo,178,4,2025-10-02,yes,7.495978,11.49107
BAN-002245,S01066,Zabeba-Kudu,W014,LGA01,F. Haru,205,3,2025-11-15,yes,7.494996,11.48941
BAN-002246,S01066,Zabeba-Kudu,W014,LGA01,M. Bala,186,2,2025-10-11,yes,7.495218,11.489108
BAN-002247,S01036,Mazama,W014,LGA01,F. Isa,136,3,2025-10-10,yes,7.510391,11.469589
BAN-002248,S00381,Lorako,W005,LGA02,H. Zubi,177,2,2025-11-19,yes,7.287563,10.783421
BAN-002249,S00381,Lorako,W005,LGA02,K. Wada,220,1,2025-10-09,yes,7.286409,10.783439
BAN-002250,S00381,Lorako,W005,LGA02,S. Umar,171,4,2025-11-18,yes,7.28964,10.785399
BAN-002251,S00224,Gusaru,W003,LGA01,H. Funo,87,0,2025-10-04,no,7.427389,10.992526
BAN-002252,S01005,Eksani,W014,LGA01,K. Sule,176,1,2025-10-08,yes,7.50127,11.546776
BAN-002253,S01434,Sudeja-Tsakiya,W020,LGA01,B. Tanko,6,3,2025-10-11,yes,7.728173,11.134355
BAN-002254,S01434,Sudeja-Tsakiya,W020,LGA01,K. Gani,150,1,2025-11-11,yes,7.728401,11.131876
BAN-002255,S01434,Sudeja-Tsakiya,W020,LGA01,Y. Haru,87,0,2025-11-07,yes,7.727004,11.132216
BAN-002256,S01434,Sudeja-Tsakiya,W020,LGA01,F. Haru,105,0,2025-10-19,yes,7.728319,11.13178
BAN-002257,S01434,Sudeja-Tsakiya,W020,LGA01,M. Zubi,107,3,2025-10-11,yes,7.729134,11.133614
BAN-002258,S01091,Ritiru,W014,LGA01,U. Haru,196,2,2025-11-29,yes,7.484821,11.514135
BAN-002259,S02001,Batsitu-Kudu,W031,LGA03,Y. Pama,95,2,2025-11-08,yes,7.94056,11.359451
BAN-002260,S02001,Batsitu-Kudu,W031,LGA03,I. Wada,166,0,2025-11-01,yes,7.941119,11.360415
BAN-002261,S02301,Lodewo,W036,LGA04,Z. Pama,179,4,2025-10-27,yes,8.157661,10.747647
BAN-002262,S02238,Zashatu,W035,LGA04,M. Haru,223,3,2025-11-30,yes,8.191777,10.97819
BAN-002263,S02238,Zashatu,W035,LGA04,I. Yaro,81,1,2025-11-22,yes,8.189446,10.977514
BAN-002264,S02238,Zashatu,W035,LGA04,Z. Abu,33,0,2025-10-16,yes,8.191097,10.977574
BAN-002265,S01251,Lotsimi,W016,LGA02,B. Jibo,72,4,2025-11-15,yes,7.642047,10.487167
BAN-002266,S00892,Olbeba,W011,LGA02,R. Bala,12,3,2025-12-08,no,7.707044,10.402639
BAN-002267,S00892,Olbeba,W011,LGA02,U. Funo,88,4,2025-11-12,yes,7.708493,10.403481
BAN-002268,S00455,Umwana,W006,LGA01,Y. Cham,75,3,2025-10-26,yes,7.186268,11.298757
BAN-002269,S00275,Uzyosa-Kudu,W003,LGA01,A. Nura,52,4,2025-11-08,yes,7.198649,10.986865
BAN-002270,S00275,Uzyosa-Kudu,W003,LGA01,S. Jibo,70,4,2025-10-30,yes,7.198649,10.989109
BAN-002271,S01954,Gukodu,W030,LGA04,R. Jibo,3,1,2025-10-08,yes,7.890874,10.625581
BAN-002272,S01954,Gukodu,W030,LGA04,B. Umar,163,2,2025-10-14,yes,7.890231,10.62516
BAN-002273,S01072,Sukoyi,W014,LGA01,R. Oje,234,2,2025-11-19,no,7.401275,11.463819
BAN-002274,S01072,Sukoyi,W014,LGA01,S. Kabo,116,0,2025-10-20,yes,7.401278,11.460737
BAN-002275,S01072,Sukoyi,W014,LGA01,U. Bala,20,4,2025-11-30,yes,7.400455,11.464028
BAN-002276,S00478,Okkona,W006,LGA01,Z. Rabi,242,4,2025-10-13,yes,7.239426,11.224077
BAN-002277,S00478,Okkona,W006,LGA01,F. Ede,90,3,2025-11-02,yes,7.238819,11.223648
BAN-002278,S00478,Okkona,W006,LGA01,U. Rabi,192,2,2025-11-01,yes,7.238593,11.226053
BAN-002279,S00304,Jilusa,W003,LGA01,F. Zubi,85,1,2025-12-09,yes,7.25417,10.973811
BAN-002280,S01810,Okjishi,W028,LGA04,U. Lami,183,3,2025-10-29,yes,7.896601,10.899753
BAN-002281,S01810,Okjishi,W028,LGA04,Y. Sule,172,2,2025-11-07,no,7.89667,10.900449
BAN-002282,S01810,Okjishi,W028,LGA04,K. Lami,241,3,2025-10-07,yes,7.896558,10.901371
BAN-002283,S01810,Okjishi,W028,LGA04,Z. Kabo,249,0,2025-10-27,yes,7.894803,10.900097
BAN-002284,S01502,Nusade,W020,LGA01,B. Funo,216,4,2025-11-28,yes,7.698063,11.146491
BAN-002285,S01255,Bakoko-Gabas,W016,LGA02,M. Rabi,87,4,2025-11-26,yes,7.635161,10.517519
BAN-002286,S01255,Bakoko-Gabas,W016,LGA02,A. Sule,142,1,2025-11-12,yes,7.634924,10.517238
BAN-002287,S01255,Bakoko-Gabas,W016,LGA02,F. Wada,16,4,2025-10-18,yes,7.636043,10.518109
BAN-002288,S01255,Bakoko-Gabas,W016,LGA02,U. Ede,65,1,2025-10-24,yes,7.635259,10.517748
BAN-002289,S01255,Bakoko-Gabas,W016,LGA02,F. Musa,73,3,2025-10-18,yes,7.63525,10.517758
BAN-002290,S01953,Walumi,W030,LGA04,F. Yaro,165,4,2025-11-21,yes,8.01085,10.588352
BAN-002291,S01953,Walumi,W030,LGA04,A. Cham,60,3,2025-12-04,no,8.010066,10.589844
BAN-002292,S01953,Walumi,W030,LGA04,A. Kabo,61,0,2025-11-19,no,8.00934,10.587905
BAN-002293,S02423,Yezawa,W038,LGA03,K. Funo,19,0,2025-11-03,yes,8.254203,11.387173
BAN-002294,S02423,Yezawa,W038,LGA03,M. Isa,122,3,2025-11-28,yes,8.254649,11.386836
BAN-002295,S02423,Yezawa,W038,LGA03,F. Ede,232,1,2025-12-05,yes,8.254515,11.386257
BAN-002296,S00385,Ibluwo,W005,LGA02,F. Dogo,245,2,2025-12-01,yes,7.320294,10.71365
BAN-002297,S00385,Ibluwo,W005,LGA02,Y. Funo,163,1,2025-11-27,yes,7.319147,10.713203
BAN-002298,S00385,Ibluwo,W005,LGA02,F. Oje,82,4,2025-11-13,yes,7.319483,10.714986
BAN-002299,S02010,Nuluri,W031,LGA03,A. Lami,9,4,2025-12-07,yes,7.986803,11.35834
BAN-002300,S01286,Saluba,W017,LGA03,Z. Abu,159,3,2025-10-24,yes,7.511109,11.407096
BAN-002301,S01286,Saluba,W017,LGA03,Y. Isa,10,4,2025-11-15,no,7.510872,11.404624
BAN-002302,S01019,Zaderu-Kudu,W014,LGA01,I. Abu,164,3,2025-10-17,yes,7.488981,11.493122
BAN-002303,S00598,Ibjimi-Sabo,W007,LGA01,K. Cham,135,3,2025-11-18,yes,7.312584,11.214346
BAN-002304,S00598,Ibjimi-Sabo,W007,LGA01,A. Kabo,7,3,2025-10-18,no,7.312386,11.213616
BAN-002305,S00598,Ibjimi-Sabo,W007,LGA01,U. Sule,40,0,2025-11-10,yes,7.313061,11.213665
BAN-002306,S00598,Ibjimi-Sabo,W007,LGA01,S. Ede,218,2,2025-10-01,yes,7.310631,11.214787
BAN-002307,S01830,Nutifa-Tudun,W028,LGA04,A. Haru,57,3,2025-10-26,yes,7.951941,10.796183
BAN-002308,S01830,Nutifa-Tudun,W028,LGA04,U. Rabi,108,3,2025-11-24,no,7.955047,10.795235
BAN-002309,S01830,Nutifa-Tudun,W028,LGA04,K. Sule,125,3,2025-10-10,yes,7.952057,10.796761
BAN-002310,S01472,Kashashi-Gabas,W020,LGA01,K. Rabi,4,3,2025-10-04,yes,7.753182,11.151324
BAN-002311,S01472,Kashashi-Gabas,W020,LGA01,F. Abu,216,1,2025-11-01,yes,7.754258,11.152039
BAN-002312,S01472,Kashashi-Gabas,W020,LGA01,U. Yaro,189,0,2025-11-14,yes,7.755818,11.150211
BAN-002313,S01472,Kashashi-Gabas,W020,LGA01,H. Umar,5,2,2025-12-08,yes,7.75361,11.150717
BAN-002314,S01182,Umlatu,W015,LGA01,Y. Cham,50,0,2025-10-03,yes,7.684386,11.238317
BAN-002315,S01182,Umlatu,W015,LGA01,I. Sule,2,3,2025-10-14,yes,7.685421,11.236553
BAN-002316,S01182,Umlatu,W015,LGA01,M. Yaro,195,1,2025-10-29,no,7.685275,11.238317
BAN-002317,S02513,Ekmako,W040,LGA04,H. Jibo,205,3,2025-11-06,yes,8.406388,11.215822
BAN-002318,S00421,Zadele-Gabas,W006,LGA01,B. Ede,30,0,2025-10-23,yes,7.240235,11.173517
BAN-002319,S00421,Zadele-Gabas,W006,LGA01,F. Musa,131,0,2025-11-02,yes,7.241805,11.172538
BAN-002320,S01694,Kulana,W025,LGA04,S. Abu,255,0,2025-11-17,no,7.806077,11.128115
BAN-002321,S01694,Kulana,W025,LGA04,K. Isa,5,4,2025-11-19,no,7.80721,11.129188
BAN-002322,S01694,Kulana,W025,LGA04,Y. Pama,114,0,2025-10-24,yes,7.806336,11.128315
BAN-002323,S01410,Watsina,W019,LGA04,S. Wada,170,4,2025-10-21,yes,7.690085,10.865223
BAN-002324,S01410,Watsina,W019,LGA04,A. Tanko,28,3,2025-10-08,yes,7.690722,10.866538
BAN-002325,S01410,Watsina,W019,LGA04,Z. Nura,256,4,2025-10-04,yes,7.690415,10.866213
BAN-002326,S01410,Watsina,W019,LGA04,M. Wada,199,2,2025-10-14,yes,7.690969,10.865718
BAN-002327,S00206,Fadeja,W002,LGA01,H. Wada,251,0,2025-10-25,yes,7.098732,10.77177
BAN-002328,S00206,Fadeja,W002,LGA01,U. Bala,92,3,2025-10-14,yes,7.100716,10.7737
BAN-002329,S00206,Fadeja,W002,LGA01,Y. Zubi,218,1,2025-11-04,yes,7.099478,10.775055
BAN-002330,S00621,Makotu,W007,LGA01,Z. Tanko,94,3,2025-11-08,yes,7.359259,11.229744
BAN-002331,S01283,Habeba-Tudun,W017,LGA03,S. Ede,202,1,2025-10-04,yes,7.538111,11.413518
BAN-002332,S01283,Habeba-Tudun,W017,LGA03,U. Musa,107,4,2025-11-03,yes,7.53918,11.412524
BAN-002333,S00112,Ibshade,W001,LGA01,K. Tanko,218,1,2025-10-24,yes,7.127494,11.039458
BAN-002334,S00112,Ibshade,W001,LGA01,M. Kabo,145,3,2025-11-29,yes,7.126619,11.039571
BAN-002335,S00112,Ibshade,W001,LGA01,R. Ede,187,0,2025-11-13,yes,7.12693,11.039833
BAN-002336,S00976,Ekyoni,W013,LGA02,S. Rabi,231,1,2025-11-17,yes,7.511932,10.663893
BAN-002337,S00976,Ekyoni,W013,LGA02,A. Yaro,213,4,2025-11-22,yes,7.513282,10.665228
BAN-002338,S00976,Ekyoni,W013,LGA02,U. Zubi,212,0,2025-11-09,no,7.513852,10.662691
BAN-002339,S02351,Kakowa,W037,LGA03,I. Musa,27,0,2025-11-28,no,8.205057,11.560809
BAN-002340,S02351,Kakowa,W037,LGA03,B. Rabi,51,4,2025-10-06,yes,8.205039,11.561586
BAN-002341,S00898,Saduri-Gabas,W011,LGA02,Y. Haru,159,4,2025-10-27,yes,7.584827,10.406632
BAN-002342,S00898,Saduri-Gabas,W011,LGA02,R. Funo,132,4,2025-10-05,yes,7.585721,10.405872
BAN-002343,S01497,Jisafa,W020,LGA01,B. Sule,139,3,2025-10-18,yes,7.69804,11.1783
BAN-002344,S00672,Hangodu-Kudu,W008,LGA01,B. Nura,150,3,2025-10-03,yes,7.322297,10.851914
BAN-002345,S02266,Agdewa,W035,LGA04,B. Sule,86,2,2025-11-09,yes,8.279554,11.08276
BAN-002346,S02266,Agdewa,W035,LGA04,I. Haru,134,0,2025-12-08,yes,8.281667,11.083379
BAN-002347,S02266,Agdewa,W035,LGA04,I. Rabi,106,1,2025-10-21,yes,8.281259,11.085857
BAN-002348,S02266,Agdewa,W035,LGA04,K. Pama,33,1,2025-11-01,yes,8.28043,11.084405
BAN-002349,S02266,Agdewa,W035,LGA04,M. Ede,154,3,2025-10-05,yes,8.279287,11.084694
BAN-002350,S02266,Agdewa,W035,LGA04,U. Oje,125,3,2025-10-30,yes,8.280134,11.084202
BAN-002351,S02414,Nuberu-Yamma,W038,LGA03,I. Oje,209,2,2025-10-26,yes,8.259215,11.407255
BAN-002352,S02414,Nuberu-Yamma,W038,LGA03,F. Funo,141,4,2025-10-29,yes,8.260399,11.405697
BAN-002353,S00333,Uzyowa,W004,LGA02,F. Oje,210,1,2025-10-27,yes,7.174818,10.699237
BAN-002354,S00333,Uzyowa,W004,LGA02,Y. Sule,133,4,2025-10-16,yes,7.1755,10.698899
BAN-002355,S00333,Uzyowa,W004,LGA02,K. Pama,228,2,2025-10-22,no,7.175802,10.696679
BAN-002356,S01041,Ibzashi,W014,LGA01,K. Gani,123,0,2025-10-19,yes,7.408244,11.413549
BAN-002357,S01930,Eklutu,W030,LGA04,I. Pama,201,0,2025-10-26,yes,8.03308,10.585458
BAN-002358,S01930,Eklutu,W030,LGA04,I. Musa,171,0,2025-10-22,yes,8.0346,10.585152
BAN-002359,S00529,Adyoyi,W006,LGA01,A. Haru,216,0,2025-11-25,yes,7.257001,11.251094
BAN-002360,S02502,Sasami,W040,LGA04,Y. Kabo,205,3,2025-11-04,yes,8.39229,11.187298
BAN-002361,S02502,Sasami,W040,LGA04,A. Yaro,180,2,2025-11-16,no,8.391504,11.188797
BAN-002362,S02502,Sasami,W040,LGA04,R. Haru,228,0,2025-11-12,yes,8.392429,11.189532
BAN-002363,S00475,Zarija,W006,LGA01,A. Abu,223,3,2025-10-21,yes,7.204613,11.354718
BAN-002364,S00475,Zarija,W006,LGA01,S. Cham,36,3,2025-10-21,yes,7.205936,11.354756
BAN-002365,S01289,Umdudu-Sabo,W017,LGA03,M. Pama,219,1,2025-11-16,yes,7.530349,11.397591
BAN-002366,S01289,Umdudu-Sabo,W017,LGA03,Z. Rabi,178,1,2025-10-03,yes,7.531946,11.397003
BAN-002367,S00571,Uzyole,W007,LGA01,S. Umar,25,2,2025-12-06,yes,7.348588,11.432361
BAN-002368,S00571,Uzyole,W007,LGA01,M. Isa,148,2,2025-10-26,yes,7.348702,11.430982
BAN-002369,S00571,Uzyole,W007,LGA01,Z. Lami,148,3,2025-11-01,yes,7.347244,11.431801
BAN-002370,S01039,Guyona-Kofar,W014,LGA01,F. Lami,80,2,2025-11-19,yes,7.478062,11.517662
BAN-002371,S00744,Famatu,W008,LGA01,Y. Jibo,34,4,2025-10-24,yes,7.426534,10.960932
BAN-002372,S00899,Jinani,W011,LGA02,I. Funo,220,4,2025-11-07,yes,7.706325,10.411169
BAN-002373,S00899,Jinani,W011,LGA02,R. Rabi,15,2,2025-11-25,yes,7.706041,10.41218
BAN-002374,S00899,Jinani,W011,LGA02,R. Oje,100,2,2025-10-17,yes,7.706669,10.412475
BAN-002375,S01945,Haritu,W030,LGA04,R. Abu,17,3,2025-10-13,yes,7.912119,10.633051
BAN-002376,S01945,Haritu,W030,LGA04,U. Yaro,222,0,2025-11-05,yes,7.912834,10.635293
BAN-002377,S00391,Danani,W005,LGA02,Z. Nura,8,2,2025-10-16,yes,7.253897,10.783614
BAN-002378,S00391,Danani,W005,LGA02,U. Abu,145,1,2025-10-04,yes,7.252542,10.783205
BAN-002379,S00391,Danani,W005,LGA02,Z. Pama,41,4,2025-11-15,yes,7.253113,10.781625
BAN-002380,S00718,Yedufa,W008,LGA01,I. Musa,238,4,2025-12-06,no,7.365593,10.846106
BAN-002381,S00718,Yedufa,W008,LGA01,B. Musa,67,4,2025-10-17,yes,7.366114,10.843874
BAN-002382,S00786,Enkoru-Yamma,W008,LGA01,K. Zubi,47,3,2025-10-30,yes,7.417408,10.955615
BAN-002383,S00786,Enkoru-Yamma,W008,LGA01,A. Nura,259,2,2025-12-03,yes,7.418115,10.952708
BAN-002384,S00786,Enkoru-Yamma,W008,LGA01,B. Pama,4,4,2025-12-03,yes,7.417807,10.952576
BAN-002385,S00786,Enkoru-Yamma,W008,LGA01,K. Jibo,92,1,2025-11-21,yes,7.418573,10.954009
BAN-002386,S00226,Dodemi,W003,LGA01,S. Nura,169,2,2025-10-30,yes,7.364278,10.981996
BAN-002387,S02379,Sushatu-Arewa,W038,LGA03,Y. Gani,230,4,2025-11-05,yes,8.270744,11.423615
BAN-002388,S00997,Zasami-Tsakiya,W013,LGA02,U. Rabi,129,1,2025-11-26,yes,7.498639,10.658838
BAN-002389,S00997,Zasami-Tsakiya,W013,LGA02,K. Rabi,55,4,2025-10-14,yes,7.497804,10.659506
BAN-002390,S00997,Zasami-Tsakiya,W013,LGA02,A. Ede,235,2,2025-10-17,yes,7.500125,10.659148
BAN-002391,S00997,Zasami-Tsakiya,W013,LGA02,I. Jibo,30,2,2025-10-30,yes,7.499328,10.658923
BAN-002392,S01982,Wamawa,W030,LGA04,H. Isa,11,2,2025-10-28,yes,7.997565,10.678885
BAN-002393,S01982,Wamawa,W030,LGA04,I. Musa,130,1,2025-11-14,yes,7.997431,10.676101
BAN-002394,S01982,Wamawa,W030,LGA04,B. Ede,202,0,2025-11-18,yes,7.997687,10.676702
BAN-002395,S01982,Wamawa,W030,LGA04,U. Isa,48,4,2025-10-27,yes,7.998243,10.677021
BAN-002396,S01982,Wamawa,W030,LGA04,I. Musa,250,0,2025-11-03,yes,7.997854,10.676836
BAN-002397,S01982,Wamawa,W030,LGA04,R. Tanko,118,1,2025-11-13,yes,7.998951,10.67708
BAN-002398,S00126,Uzshani,W002,LGA01,I. Umar,122,1,2025-10-22,yes,7.218505,10.799364
BAN-002399,S00126,Uzshani,W002,LGA01,S. Pama,31,1,2025-10-10,yes,7.219034,10.799803
BAN-002400,S00126,Uzshani,W002,LGA01,I. Rabi,64,2,2025-11-18,yes,7.220527,10.799709
BAN-002401,S00126,Uzshani,W002,LGA01,F. Tanko,158,1,2025-10-11,yes,7.221179,10.79983
BAN-002402,S00142,Yetsina,W002,LGA01,U. Tanko,52,1,2025-11-26,yes,7.086415,10.744255
BAN-002403,S00142,Yetsina,W002,LGA01,Y. Jibo,176,4,2025-10-31,yes,7.089008,10.744847
BAN-002404,S01481,Domade-Yamma,W020,LGA01,M. Dogo,218,2,2025-11-05,yes,7.598135,11.089304
BAN-002405,S01481,Domade-Yamma,W020,LGA01,M. Oje,257,2,2025-10-08,yes,7.598892,11.08997
BAN-002406,S01481,Domade-Yamma,W020,LGA01,A. Funo,43,1,2025-10-03,no,7.597639,11.090647
BAN-002407,S01468,Zamayi,W020,LGA01,Z. Kabo,183,0,2025-11-02,yes,7.715455,11.147269
BAN-002408,S00741,Bitsiko,W008,LGA01,K. Abu,192,0,2025-10-13,yes,7.16717,10.924353
BAN-002409,S00741,Bitsiko,W008,LGA01,I. Umar,210,1,2025-10-14,yes,7.166321,10.924377
BAN-002410,S01825,Sukodu-Kofar,W028,LGA04,K. Haru,150,0,2025-11-30,yes,7.892748,10.885744
BAN-002411,S01825,Sukodu-Kofar,W028,LGA04,M. Sule,70,4,2025-11-22,yes,7.894824,10.886572
BAN-002412,S00012,Ekrari,W001,LGA01,U. Isa,63,1,2025-11-14,yes,7.038662,11.014125
BAN-002413,S00012,Ekrari,W001,LGA01,U. Funo,21,2,2025-11-25,yes,7.03969,11.013354
BAN-002414,S00012,Ekrari,W001,LGA01,A. Ede,17,1,2025-10-06,yes,7.039007,11.011862
BAN-002415,S00012,Ekrari,W001,LGA01,A. Musa,114,3,2025-10-12,yes,7.039382,11.014478
BAN-002416,S00012,Ekrari,W001,LGA01,I. Tanko,187,4,2025-12-08,yes,7.038627,11.014339
BAN-002417,S00763,Dazako,W008,LGA01,H. Rabi,211,0,2025-11-25,yes,7.424906,10.93026
BAN-002418,S00763,Dazako,W008,LGA01,B. Pama,196,3,2025-10-25,yes,7.425384,10.92911
BAN-002419,S00763,Dazako,W008,LGA01,M. Bala,110,3,2025-11-28,yes,7.425664,10.929249
BAN-002420,S01438,Ibwadu,W020,LGA01,M. Cham,201,1,2025-10-20,yes,7.722935,11.148649
BAN-002421,S00581,Yejija-Yamma,W007,LGA01,A. Jibo,117,3,2025-10-23,yes,7.356372,11.339939
BAN-002422,S00581,Yejija-Yamma,W007,LGA01,S. Umar,128,0,2025-11-22,yes,7.358016,11.339883
BAN-002423,S00581,Yejija-Yamma,W007,LGA01,B. Dogo,112,4,2025-11-18,yes,7.356924,11.338595
BAN-002424,S00581,Yejija-Yamma,W007,LGA01,Y. Funo,243,3,2025-11-01,yes,7.356354,11.338306
BAN-002425,S01188,Darile-Arewa,W015,LGA01,A. Zubi,122,3,2025-11-21,yes,7.537962,11.281498
BAN-002426,S01188,Darile-Arewa,W015,LGA01,A. Ede,156,0,2025-10-16,yes,7.539811,11.280789
BAN-002427,S01188,Darile-Arewa,W015,LGA01,H. Pama,83,0,2025-11-23,yes,7.538786,11.281223
BAN-002428,S01188,Darile-Arewa,W015,LGA01,U. Jibo,139,4,2025-10-21,yes,7.539719,11.281384
BAN-002429,S01188,Darile-Arewa,W015,LGA01,A. Cham,131,3,2025-10-18,yes,7.538207,11.28165
BAN-002430,S01188,Darile-Arewa,W015,LGA01,I. Rabi,256,2,2025-10-24,yes,7.5387,11.281322
BAN-002431,S01188,Darile-Arewa,W015,LGA01,R. Musa,135,3,2025-10-01,yes,7.537564,11.281147
BAN-002432,S01303,Kutiko,W017,LGA03,K. Bala,202,4,2025-11-27,yes,7.557306,11.386128
BAN-002433,S01303,Kutiko,W017,LGA03,U. Cham,131,0,2025-10-16,yes,7.55884,11.384019
BAN-002434,S01684,Uzsani-Tudun,W025,LGA04,U. Rabi,71,3,2025-10-09,yes,7.782026,11.107677
BAN-002435,S01684,Uzsani-Tudun,W025,LGA04,Z. Lami,93,4,2025-11-20,yes,7.779821,11.107877
BAN-002436,S00083,Nuwaja,W001,LGA01,B. Zubi,127,3,2025-10-01,yes,7.106665,10.981366
BAN-002437,S00083,Nuwaja,W001,LGA01,I. Oje,82,2,2025-10-03,yes,7.107437,10.980064
BAN-002438,S00083,Nuwaja,W001,LGA01,I. Gani,68,1,2025-11-26,yes,7.106705,10.980286
BAN-002439,S02399,Ibshata-Kudu,W038,LGA03,Y. Kabo,82,3,2025-11-04,yes,8.33267,11.415254
BAN-002440,S02399,Ibshata-Kudu,W038,LGA03,B. Haru,221,0,2025-11-27,yes,8.330695,11.41572
BAN-002441,S02399,Ibshata-Kudu,W038,LGA03,Y. Musa,243,0,2025-11-20,yes,8.331181,11.415286
BAN-002442,S02399,Ibshata-Kudu,W038,LGA03,Z. Umar,93,1,2025-10-10,yes,8.333084,11.41532
BAN-002443,S02399,Ibshata-Kudu,W038,LGA03,Z. Tanko,83,1,2025-12-08,yes,8.331384,11.415878
BAN-002444,S01595,Wariru,W023,LGA03,M. Haru,25,2,2025-11-12,yes,7.927332,11.203672
